"estado","uf","cidade"
"mato grosso do sul","ms","aral moreira"
"mato grosso do sul","ms","bandeirantes"
"mato grosso do sul","ms","bataguassu"
"mato grosso do sul","ms","bataiporã"
"mato grosso do sul","ms","bela vista"
"mato grosso do sul","ms","bodoquena"
"mato grosso do sul","ms","bonito"
"mato grosso do sul","ms","brasilândia"
"mato grosso do sul","ms","caarapó"
"mato grosso do sul","ms","camapuã"
"mato grosso do sul","ms","campo grande"
"mato grosso do sul","ms","caracol"
"mato grosso do sul","ms","cassilândia"
"mato grosso do sul","ms","chapadão do sul"
"mato grosso do sul","ms","corguinho"
"mato grosso do sul","ms","coronel sapucaia"
"mato grosso do sul","ms","corumbá"
"mato grosso do sul","ms","costa rica"
"mato grosso do sul","ms","coxim"
"mato grosso do sul","ms","deodápolis"
"mato grosso do sul","ms","dois irmãos do buriti"
"mato grosso do sul","ms","douradina"
"mato grosso do sul","ms","dourados"
"mato grosso do sul","ms","eldorado"
"mato grosso do sul","ms","figueirão"
"mato grosso do sul","ms","fátima do sul"
"mato grosso do sul","ms","glória de dourados"
"mato grosso do sul","ms","guia lopes da laguna"
"mato grosso do sul","ms","iguatemi"
"mato grosso do sul","ms","inocência"
"mato grosso do sul","ms","itaporã"
"mato grosso do sul","ms","itaquiraí"
"mato grosso do sul","ms","ivinhema"
"mato grosso do sul","ms","japorã"
"mato grosso do sul","ms","jaraguari"
"mato grosso do sul","ms","jardim"
"mato grosso do sul","ms","jateí"
"mato grosso do sul","ms","juti"
"mato grosso do sul","ms","ladário"
"mato grosso do sul","ms","laguna carapã"
"mato grosso do sul","ms","maracaju"
"mato grosso do sul","ms","miranda"
"mato grosso do sul","ms","mundo novo"
"mato grosso do sul","ms","naviraí"
"mato grosso do sul","ms","nioaque"
"mato grosso do sul","ms","nova alvorada do sul"
"mato grosso do sul","ms","nova andradina"
"mato grosso do sul","ms","novo horizonte do sul"
"mato grosso do sul","ms","paranaíba"
"mato grosso do sul","ms","paranhos"
"mato grosso do sul","ms","pedro gomes"
"mato grosso do sul","ms","ponta porã"
"mato grosso do sul","ms","porto murtinho"
"mato grosso do sul","ms","ribas do rio pardo"
"mato grosso do sul","ms","rio brilhante"
"mato grosso do sul","ms","rio negro"
"mato grosso do sul","ms","rio verde de mato grosso"
"mato grosso do sul","ms","rochedo"
"mato grosso do sul","ms","santa rita do pardo"
"mato grosso do sul","ms","selvíria"
"mato grosso do sul","ms","sete quedas"
"mato grosso do sul","ms","sidrolândia"
"mato grosso do sul","ms","sonora"
"mato grosso do sul","ms","são gabriel do oeste"
"mato grosso do sul","ms","tacuru"
"mato grosso do sul","ms","taquarussu"
"mato grosso do sul","ms","terenos"
"mato grosso do sul","ms","três lagoas"
"mato grosso do sul","ms","vicentina"
"mato grosso do sul","ms","água clara"
"mato grosso","mt","acorizal"
"mato grosso","mt","alta floresta"
"mato grosso","mt","alto araguaia"
"mato grosso","mt","alto boa vista"
"mato grosso","mt","alto garças"
"mato grosso","mt","alto paraguai"
"mato grosso","mt","alto taquari"
"mato grosso","mt","apiacás"
"mato grosso","mt","araguaiana"
"mato grosso","mt","araguainha"
"mato grosso","mt","araputanga"
"mato grosso","mt","arenápolis"
"mato grosso","mt","aripuanã"
"mato grosso","mt","barra do bugres"
"mato grosso","mt","barra do garças"
"mato grosso","mt","barão de melgaço"
"mato grosso","mt","bom jesus do araguaia"
"mato grosso","mt","brasnorte"
"mato grosso","mt","campinápolis"
"mato grosso","mt","campo novo do parecis"
"mato grosso","mt","campo verde"
"mato grosso","mt","campos de júlio"
"mato grosso","mt","canabrava do norte"
"mato grosso","mt","canarana"
"mato grosso","mt","carlinda"
"mato grosso","mt","castanheira"
"mato grosso","mt","chapada dos guimarães"
"mato grosso","mt","cláudia"
"mato grosso","mt","cocalinho"
"mato grosso","mt","colniza"
"mato grosso","mt","colíder"
"mato grosso","mt","comodoro"
"mato grosso","mt","confresa"
"mato grosso","mt","conquista doeste"
"mato grosso","mt","cotriguaçu"
"mato grosso","mt","cuiabá"
"mato grosso","mt","curvelândia"
"mato grosso","mt","curvelândia"
"mato grosso","mt","cáceres"
"mato grosso","mt","denise"
"mato grosso","mt","diamantino"
"mato grosso","mt","dom aquino"
"mato grosso","mt","feliz natal"
"mato grosso","mt","figueirópolis doeste"
"mato grosso","mt","gaúcha do norte"
"mato grosso","mt","general carneiro"
"mato grosso","mt","glória doeste"
"mato grosso","mt","guarantã do norte"
"mato grosso","mt","guiratinga"
"mato grosso","mt","indiavaí"
"mato grosso","mt","ipiranga do norte"
"mato grosso","mt","itanhangá"
"mato grosso","mt","itaúba"
"mato grosso","mt","itiquira"
"mato grosso","mt","jaciara"
"mato grosso","mt","jangada"
"mato grosso","mt","jauru"
"mato grosso","mt","juara"
"mato grosso","mt","juruena"
"mato grosso","mt","juscimeira"
"mato grosso","mt","juína"
"mato grosso","mt","lambari doeste"
"mato grosso","mt","lucas do rio verde"
"mato grosso","mt","luciára"
"mato grosso","mt","marcelândia"
"mato grosso","mt","matupá"
"mato grosso","mt","mirassol doeste"
"mato grosso","mt","nobres"
"mato grosso","mt","nortelândia"
"mato grosso","mt","nossa senhora do livramento"
"mato grosso","mt","nova bandeirantes"
"mato grosso","mt","nova brasilândia"
"mato grosso","mt","nova canaã do norte"
"mato grosso","mt","nova guarita"
"mato grosso","mt","nova lacerda"
"mato grosso","mt","nova marilândia"
"mato grosso","mt","nova maringá"
"mato grosso","mt","nova monte verde"
"mato grosso","mt","nova mutum"
"mato grosso","mt","nova olímpia"
"mato grosso","mt","nova santa helena"
"mato grosso","mt","nova ubiratã"
"mato grosso","mt","nova xavantina"
"mato grosso","mt","novo horizonte do norte"
"mato grosso","mt","novo mundo"
"mato grosso","mt","novo santo antônio"
"mato grosso","mt","novo são joaquim"
"mato grosso","mt","paranatinga"
"mato grosso","mt","paranaíta"
"mato grosso","mt","pedra preta"
"mato grosso","mt","peixoto de azevedo"
"mato grosso","mt","planalto da serra"
"mato grosso","mt","poconé"
"mato grosso","mt","pontal do araguaia"
"mato grosso","mt","ponte branca"
"mato grosso","mt","pontes e lacerda"
"mato grosso","mt","porto alegre do norte"
"mato grosso","mt","porto esperidião"
"mato grosso","mt","porto estrela"
"mato grosso","mt","porto dos gaúchos"
"mato grosso","mt","poxoréo"
"mato grosso","mt","primavera do leste"
"mato grosso","mt","querência"
"mato grosso","mt","reserva do cabaçal"
"mato grosso","mt","ribeirão cascalheira"
"mato grosso","mt","ribeirãozinho"
"mato grosso","mt","rio branco"
"mato grosso","mt","rondolândia"
"mato grosso","mt","rondonópolis"
"mato grosso","mt","rosário oeste"
"mato grosso","mt","salto do céu"
"mato grosso","mt","santa carmem"
"mato grosso","mt","santa cruz do xingu"
"mato grosso","mt","santa rita do trivelato"
"mato grosso","mt","santa terezinha"
"mato grosso","mt","santo afonso"
"mato grosso","mt","santo antônio do leste"
"mato grosso","mt","santo antônio do leverger"
"mato grosso","mt","sapezal"
"mato grosso","mt","serra nova dourada"
"mato grosso","mt","sinop"
"mato grosso","mt","sorriso"
"mato grosso","mt","são félix do araguaia"
"mato grosso","mt","são josé do povo"
"mato grosso","mt","são josé do rio claro"
"mato grosso","mt","são josé do xingu"
"mato grosso","mt","são josé dos quatro marcos"
"mato grosso","mt","são pedro da cipa"
"mato grosso","mt","tabaporã"
"mato grosso","mt","tangará da serra"
"mato grosso","mt","tapurah"
"mato grosso","mt","terra nova do norte"
"mato grosso","mt","tesouro"
"mato grosso","mt","torixoréu"
"mato grosso","mt","união do sul"
"mato grosso","mt","vale de são domingos"
"mato grosso","mt","vera"
"mato grosso","mt","vila bela da santíssima trindade"
"mato grosso","mt","vila rica"
"mato grosso","mt","várzea grande"
"mato grosso","mt","água boa"
"pará","pa","abaetetuba"
"pará","pa","abel figueiredo"
"pará","pa","acará"
"pará","pa","afuá"
"pará","pa","alenquer"
"pará","pa","almeirim"
"pará","pa","altamira"
"pará","pa","anajás"
"pará","pa","ananindeua"
"pará","pa","anapu"
"pará","pa","augusto corrêa"
"pará","pa","aurora do pará"
"pará","pa","aveiro"
"pará","pa","bagre"
"pará","pa","baião"
"pará","pa","bannach"
"pará","pa","barcarena"
"pará","pa","belterra"
"pará","pa","belém"
"pará","pa","benevides"
"pará","pa","bom jesus do tocantins"
"pará","pa","bonito"
"pará","pa","bragança"
"pará","pa","brasil novo"
"pará","pa","brejo grande do araguaia"
"pará","pa","breu branco"
"pará","pa","breves"
"pará","pa","bujaru"
"pará","pa","cachoeira do arari"
"pará","pa","cachoeira do piriá"
"pará","pa","cametá"
"pará","pa","canaã dos carajás"
"pará","pa","capanema"
"pará","pa","capitão poço"
"pará","pa","castanhal"
"pará","pa","chaves"
"pará","pa","colares"
"pará","pa","conceição do araguaia"
"pará","pa","concórdia do pará"
"pará","pa","cumaru do norte"
"pará","pa","curionópolis"
"pará","pa","curralinho"
"pará","pa","curuá"
"pará","pa","curuçá"
"pará","pa","dom eliseu"
"pará","pa","eldorado dos carajás"
"pará","pa","faro"
"pará","pa","floresta do araguaia"
"pará","pa","garrafão do norte"
"pará","pa","goianésia do pará"
"pará","pa","gurupá"
"pará","pa","igarapé-açu"
"pará","pa","igarapé-miri"
"pará","pa","inhangapi"
"pará","pa","ipixuna do pará"
"pará","pa","irituia"
"pará","pa","itaituba"
"pará","pa","itupiranga"
"pará","pa","jacareacanga"
"pará","pa","jacundá"
"pará","pa","juruti"
"pará","pa","limoeiro do ajuru"
"pará","pa","magalhães barata"
"pará","pa","marabá"
"pará","pa","maracanã"
"pará","pa","marapanim"
"pará","pa","marituba"
"pará","pa","medicilândia"
"pará","pa","melgaço"
"pará","pa","mocajuba"
"pará","pa","moju"
"pará","pa","monte alegre"
"pará","pa","muaná"
"pará","pa","mãe do rio"
"pará","pa","nova esperança do piriá"
"pará","pa","nova ipixuna"
"pará","pa","nova timboteua"
"pará","pa","novo progresso"
"pará","pa","novo repartimento"
"pará","pa","oeiras do pará"
"pará","pa","oriximiná"
"pará","pa","ourilândia do norte"
"pará","pa","ourém"
"pará","pa","pacajá"
"pará","pa","palestina do pará"
"pará","pa","paragominas"
"pará","pa","parauapebas"
"pará","pa","pau darco"
"pará","pa","peixe-boi"
"pará","pa","piçarra"
"pará","pa","placas"
"pará","pa","ponta de pedras"
"pará","pa","portel"
"pará","pa","porto de moz"
"pará","pa","prainha"
"pará","pa","primavera"
"pará","pa","quatipuru"
"pará","pa","redenção"
"pará","pa","rio maria"
"pará","pa","rondon do pará"
"pará","pa","rurópolis"
"pará","pa","salinópolis"
"pará","pa","salvaterra"
"pará","pa","santa bárbara do pará"
"pará","pa","santa cruz do arari"
"pará","pa","santa isabel do pará"
"pará","pa","santa luzia do pará"
"pará","pa","santa maria das barreiras"
"pará","pa","santa maria do pará"
"pará","pa","santana do araguaia"
"pará","pa","santarém"
"pará","pa","santarém novo"
"pará","pa","santo antônio do tauá"
"pará","pa","sapucaia"
"pará","pa","senador josé porfírio"
"pará","pa","soure"
"pará","pa","são caetano de odivelas"
"pará","pa","são domingos do araguaia"
"pará","pa","são domingos do capim"
"pará","pa","são francisco do pará"
"pará","pa","são félix do xingu"
"pará","pa","são geraldo do araguaia"
"pará","pa","são joão da ponta"
"pará","pa","são joão de pirabas"
"pará","pa","são joão do araguaia"
"pará","pa","são miguel do guamá"
"pará","pa","são sebastião da boa vista"
"pará","pa","tailândia"
"pará","pa","terra alta"
"pará","pa","terra santa"
"pará","pa","tomé-açu"
"pará","pa","tracuateua"
"pará","pa","trairão"
"pará","pa","tucumã"
"pará","pa","tucuruí"
"pará","pa","ulianópolis"
"pará","pa","uruará"
"pará","pa","vigia"
"pará","pa","viseu"
"pará","pa","vitória do xingu"
"pará","pa","xinguara"
"pará","pa","água azul do norte"
"pará","pa","óbidos"
"paraíba","pb","aguiar"
"paraíba","pb","alagoa grande"
"paraíba","pb","alagoa nova"
"paraíba","pb","alagoinha"
"paraíba","pb","alcantil"
"paraíba","pb","algodão de jandaíra"
"paraíba","pb","alhandra"
"paraíba","pb","amparo"
"paraíba","pb","aparecida"
"paraíba","pb","arara"
"paraíba","pb","araruna"
"paraíba","pb","araçagi"
"paraíba","pb","areia"
"paraíba","pb","areia de baraúnas"
"paraíba","pb","areial"
"paraíba","pb","aroeiras"
"paraíba","pb","assunção"
"paraíba","pb","bananeiras"
"paraíba","pb","baraúna"
"paraíba","pb","barra de santa rosa"
"paraíba","pb","barra de santana"
"paraíba","pb","barra de são miguel"
"paraíba","pb","bayeux"
"paraíba","pb","baía da traição"
"paraíba","pb","belém"
"paraíba","pb","belém do brejo do cruz"
"paraíba","pb","bernardino batista"
"paraíba","pb","boa ventura"
"paraíba","pb","boa vista"
"paraíba","pb","bom jesus"
"paraíba","pb","bom sucesso"
"paraíba","pb","bonito de santa fé"
"paraíba","pb","boqueirão"
"paraíba","pb","borborema"
"paraíba","pb","brejo do cruz"
"paraíba","pb","brejo dos santos"
"paraíba","pb","caaporã"
"paraíba","pb","cabaceiras"
"paraíba","pb","cabedelo"
"paraíba","pb","cachoeira dos índios"
"paraíba","pb","cacimba de areia"
"paraíba","pb","cacimba de dentro"
"paraíba","pb","cacimbas"
"paraíba","pb","caiçara"
"paraíba","pb","cajazeiras"
"paraíba","pb","cajazeirinhas"
"paraíba","pb","caldas brandão"
"paraíba","pb","camalaú"
"paraíba","pb","campina grande"
"paraíba","pb","campo de santana"
"paraíba","pb","capim"
"paraíba","pb","caraúbas"
"paraíba","pb","carrapateira"
"paraíba","pb","casserengue"
"paraíba","pb","catingueira"
"paraíba","pb","catolé do rocha"
"paraíba","pb","caturité"
"paraíba","pb","conceição"
"paraíba","pb","condado"
"paraíba","pb","conde"
"paraíba","pb","congo"
"paraíba","pb","coremas"
"paraíba","pb","coxixola"
"paraíba","pb","cruz do espírito santo"
"paraíba","pb","cubati"
"paraíba","pb","cuitegi"
"paraíba","pb","cuité"
"paraíba","pb","cuité de mamanguape"
"paraíba","pb","curral velho"
"paraíba","pb","curral de cima"
"paraíba","pb","damião"
"paraíba","pb","desterro"
"paraíba","pb","diamante"
"paraíba","pb","dona inês"
"paraíba","pb","duas estradas"
"paraíba","pb","emas"
"paraíba","pb","esperança"
"paraíba","pb","fagundes"
"paraíba","pb","frei martinho"
"paraíba","pb","gado bravo"
"paraíba","pb","guarabira"
"paraíba","pb","gurinhém"
"paraíba","pb","gurjão"
"paraíba","pb","ibiara"
"paraíba","pb","igaracy"
"paraíba","pb","imaculada"
"paraíba","pb","ingá"
"paraíba","pb","itabaiana"
"paraíba","pb","itaporanga"
"paraíba","pb","itapororoca"
"paraíba","pb","itatuba"
"paraíba","pb","jacaraú"
"paraíba","pb","jericó"
"paraíba","pb","joão pessoa"
"paraíba","pb","juarez távora"
"paraíba","pb","juazeirinho"
"paraíba","pb","junco do seridó"
"paraíba","pb","juripiranga"
"paraíba","pb","juru"
"paraíba","pb","lagoa"
"paraíba","pb","lagoa seca"
"paraíba","pb","lagoa de dentro"
"paraíba","pb","lastro"
"paraíba","pb","livramento"
"paraíba","pb","logradouro"
"paraíba","pb","lucena"
"paraíba","pb","malta"
"paraíba","pb","mamanguape"
"paraíba","pb","manaíra"
"paraíba","pb","marcação"
"paraíba","pb","mari"
"paraíba","pb","marizópolis"
"paraíba","pb","massaranduba"
"paraíba","pb","mataraca"
"paraíba","pb","matinhas"
"paraíba","pb","mato grosso"
"paraíba","pb","maturéia"
"paraíba","pb","mogeiro"
"paraíba","pb","montadas"
"paraíba","pb","monte horebe"
"paraíba","pb","monteiro"
"paraíba","pb","mulungu"
"paraíba","pb","mãe dágua"
"paraíba","pb","natuba"
"paraíba","pb","nazarezinho"
"paraíba","pb","nova floresta"
"paraíba","pb","nova olinda"
"paraíba","pb","nova palmeira"
"paraíba","pb","olho dágua"
"paraíba","pb","olivedos"
"paraíba","pb","ouro velho"
"paraíba","pb","parari"
"paraíba","pb","passagem"
"paraíba","pb","patos"
"paraíba","pb","paulista"
"paraíba","pb","pedra branca"
"paraíba","pb","pedra lavrada"
"paraíba","pb","pedras de fogo"
"paraíba","pb","pedro régis"
"paraíba","pb","piancó"
"paraíba","pb","picuí"
"paraíba","pb","pilar"
"paraíba","pb","pilões"
"paraíba","pb","pilõezinhos"
"paraíba","pb","pirpirituba"
"paraíba","pb","pitimbu"
"paraíba","pb","pocinhos"
"paraíba","pb","pombal"
"paraíba","pb","poço dantas"
"paraíba","pb","poço de josé de moura"
"paraíba","pb","prata"
"paraíba","pb","princesa isabel"
"paraíba","pb","puxinanã"
"paraíba","pb","queimadas"
"paraíba","pb","quixabá"
"paraíba","pb","remígio"
"paraíba","pb","riacho de santo antônio"
"paraíba","pb","riacho dos cavalos"
"paraíba","pb","riachão"
"paraíba","pb","riachão do bacamarte"
"paraíba","pb","riachão do poço"
"paraíba","pb","rio tinto"
"paraíba","pb","salgadinho"
"paraíba","pb","salgado de são félix"
"paraíba","pb","santa cecília"
"paraíba","pb","santa cruz"
"paraíba","pb","santa helena"
"paraíba","pb","santa inês"
"paraíba","pb","santa luzia"
"paraíba","pb","santa rita"
"paraíba","pb","santa teresinha"
"paraíba","pb","santana de mangueira"
"paraíba","pb","santana dos garrotes"
"paraíba","pb","santarém"
"paraíba","pb","santo andré"
"paraíba","pb","sapé"
"paraíba","pb","seridó"
"paraíba","pb","serra branca"
"paraíba","pb","serra grande"
"paraíba","pb","serra redonda"
"paraíba","pb","serra da raiz"
"paraíba","pb","serraria"
"paraíba","pb","sertãozinho"
"paraíba","pb","sobrado"
"paraíba","pb","soledade"
"paraíba","pb","solânea"
"paraíba","pb","sossêgo"
"paraíba","pb","sousa"
"paraíba","pb","sumé"
"paraíba","pb","são bentinho"
"paraíba","pb","são bento"
"paraíba","pb","são domingos de pombal"
"paraíba","pb","são domingos do cariri"
"paraíba","pb","são francisco"
"paraíba","pb","são josé da lagoa tapada"
"paraíba","pb","são josé de caiana"
"paraíba","pb","são josé de espinharas"
"paraíba","pb","são josé de piranhas"
"paraíba","pb","são josé de princesa"
"paraíba","pb","são josé do bonfim"
"paraíba","pb","são josé do brejo do cruz"
"paraíba","pb","são josé do sabugi"
"paraíba","pb","são josé dos cordeiros"
"paraíba","pb","são josé dos ramos"
"paraíba","pb","são joão do cariri"
"paraíba","pb","são joão do rio do peixe"
"paraíba","pb","são joão do tigre"
"paraíba","pb","são mamede"
"paraíba","pb","são miguel de taipu"
"paraíba","pb","são sebastião de lagoa de roça"
"paraíba","pb","são sebastião do umbuzeiro"
"paraíba","pb","taperoá"
"paraíba","pb","tavares"
"paraíba","pb","teixeira"
"paraíba","pb","tenório"
"paraíba","pb","triunfo"
"paraíba","pb","uiraúna"
"paraíba","pb","umbuzeiro"
"paraíba","pb","vieirópolis"
"paraíba","pb","vista serrana"
"paraíba","pb","várzea"
"paraíba","pb","zabelê"
"paraíba","pb","água branca"
"pernambuco","pe","abreu e lima"
"pernambuco","pe","afogados da ingazeira"
"pernambuco","pe","afrânio"
"pernambuco","pe","agrestina"
"pernambuco","pe","alagoinha"
"pernambuco","pe","aliança"
"pernambuco","pe","altinho"
"pernambuco","pe","amaraji"
"pernambuco","pe","angelim"
"pernambuco","pe","araripina"
"pernambuco","pe","araçoiaba"
"pernambuco","pe","arcoverde"
"pernambuco","pe","barra de guabiraba"
"pernambuco","pe","barreiros"
"pernambuco","pe","belo jardim"
"pernambuco","pe","belém de maria"
"pernambuco","pe","belém de são francisco"
"pernambuco","pe","betânia"
"pernambuco","pe","bezerros"
"pernambuco","pe","bodocó"
"pernambuco","pe","bom conselho"
"pernambuco","pe","bom jardim"
"pernambuco","pe","bonito"
"pernambuco","pe","brejinho"
"pernambuco","pe","brejo da madre de deus"
"pernambuco","pe","brejão"
"pernambuco","pe","buenos aires"
"pernambuco","pe","buíque"
"pernambuco","pe","cabo de santo agostinho"
"pernambuco","pe","cabrobó"
"pernambuco","pe","cachoeirinha"
"pernambuco","pe","caetés"
"pernambuco","pe","calumbi"
"pernambuco","pe","calçado"
"pernambuco","pe","camaragibe"
"pernambuco","pe","camocim de são félix"
"pernambuco","pe","camutanga"
"pernambuco","pe","canhotinho"
"pernambuco","pe","capoeiras"
"pernambuco","pe","carnaubeira da penha"
"pernambuco","pe","carnaíba"
"pernambuco","pe","carpina"
"pernambuco","pe","caruaru"
"pernambuco","pe","casinhas"
"pernambuco","pe","catende"
"pernambuco","pe","cedro"
"pernambuco","pe","chã grande"
"pernambuco","pe","chã de alegria"
"pernambuco","pe","condado"
"pernambuco","pe","correntes"
"pernambuco","pe","cortês"
"pernambuco","pe","cumaru"
"pernambuco","pe","cupira"
"pernambuco","pe","custódia"
"pernambuco","pe","dormentes"
"pernambuco","pe","escada"
"pernambuco","pe","exu"
"pernambuco","pe","feira nova"
"pernambuco","pe","fernando de noronha"
"pernambuco","pe","ferreiros"
"pernambuco","pe","flores"
"pernambuco","pe","floresta"
"pernambuco","pe","frei miguelinho"
"pernambuco","pe","gameleira"
"pernambuco","pe","garanhuns"
"pernambuco","pe","glória do goitá"
"pernambuco","pe","goiana"
"pernambuco","pe","granito"
"pernambuco","pe","gravatá"
"pernambuco","pe","iati"
"pernambuco","pe","ibimirim"
"pernambuco","pe","ibirajuba"
"pernambuco","pe","igarassu"
"pernambuco","pe","iguaraci"
"pernambuco","pe","ilha de itamaracá"
"pernambuco","pe","inajá"
"pernambuco","pe","ingazeira"
"pernambuco","pe","ipojuca"
"pernambuco","pe","ipubi"
"pernambuco","pe","itacuruba"
"pernambuco","pe","itambé"
"pernambuco","pe","itapetim"
"pernambuco","pe","itapissuma"
"pernambuco","pe","itaquitinga"
"pernambuco","pe","itaíba"
"pernambuco","pe","jaboatão dos guararapes"
"pernambuco","pe","jaqueira"
"pernambuco","pe","jataúba"
"pernambuco","pe","jatobá"
"pernambuco","pe","joaquim nabuco"
"pernambuco","pe","joão alfredo"
"pernambuco","pe","jucati"
"pernambuco","pe","jupi"
"pernambuco","pe","jurema"
"pernambuco","pe","lagoa grande"
"pernambuco","pe","lagoa do carro"
"pernambuco","pe","lagoa do itaenga"
"pernambuco","pe","lagoa do ouro"
"pernambuco","pe","lagoa dos gatos"
"pernambuco","pe","lajedo"
"pernambuco","pe","limoeiro"
"pernambuco","pe","macaparana"
"pernambuco","pe","machados"
"pernambuco","pe","manari"
"pernambuco","pe","maraial"
"pernambuco","pe","mirandiba"
"pernambuco","pe","moreilândia"
"pernambuco","pe","moreno"
"pernambuco","pe","nazaré da mata"
"pernambuco","pe","olinda"
"pernambuco","pe","orobó"
"pernambuco","pe","orocó"
"pernambuco","pe","ouricuri"
"pernambuco","pe","palmares"
"pernambuco","pe","palmeirina"
"pernambuco","pe","panelas"
"pernambuco","pe","paranatama"
"pernambuco","pe","parnamirim"
"pernambuco","pe","passira"
"pernambuco","pe","paudalho"
"pernambuco","pe","paulista"
"pernambuco","pe","pedra"
"pernambuco","pe","pesqueira"
"pernambuco","pe","petrolina"
"pernambuco","pe","petrolândia"
"pernambuco","pe","pombos"
"pernambuco","pe","poção"
"pernambuco","pe","primavera"
"pernambuco","pe","quipapá"
"pernambuco","pe","quixaba"
"pernambuco","pe","recife"
"pernambuco","pe","riacho das almas"
"pernambuco","pe","ribeirão"
"pernambuco","pe","rio formoso"
"pernambuco","pe","sairé"
"pernambuco","pe","salgadinho"
"pernambuco","pe","salgueiro"
"pernambuco","pe","saloá"
"pernambuco","pe","sanharó"
"pernambuco","pe","santa cruz"
"pernambuco","pe","santa cruz da baixa verde"
"pernambuco","pe","santa cruz do capibaribe"
"pernambuco","pe","santa filomena"
"pernambuco","pe","santa maria da boa vista"
"pernambuco","pe","santa maria do cambucá"
"pernambuco","pe","santa terezinha"
"pernambuco","pe","serra talhada"
"pernambuco","pe","serrita"
"pernambuco","pe","sertânia"
"pernambuco","pe","sirinhaém"
"pernambuco","pe","solidão"
"pernambuco","pe","surubim"
"pernambuco","pe","são benedito do sul"
"pernambuco","pe","são bento do una"
"pernambuco","pe","são caitano"
"pernambuco","pe","são joaquim do monte"
"pernambuco","pe","são josé da coroa grande"
"pernambuco","pe","são josé do belmonte"
"pernambuco","pe","são josé do egito"
"pernambuco","pe","são joão"
"pernambuco","pe","são lourenço da mata"
"pernambuco","pe","são vicente ferrer"
"pernambuco","pe","tabira"
"pernambuco","pe","tacaimbó"
"pernambuco","pe","tacaratu"
"pernambuco","pe","tamandaré"
"pernambuco","pe","taquaritinga do norte"
"pernambuco","pe","terezinha"
"pernambuco","pe","terra nova"
"pernambuco","pe","timbaúba"
"pernambuco","pe","toritama"
"pernambuco","pe","tracunhaém"
"pernambuco","pe","trindade"
"pernambuco","pe","triunfo"
"pernambuco","pe","tupanatinga"
"pernambuco","pe","tuparetama"
"pernambuco","pe","venturosa"
"pernambuco","pe","verdejante"
"pernambuco","pe","vertente do lério"
"pernambuco","pe","vertentes"
"pernambuco","pe","vicência"
"pernambuco","pe","vitória de santo antão"
"pernambuco","pe","xexéu"
"pernambuco","pe","água preta"
"pernambuco","pe","águas belas"
"piauí","pi","acauã"
"piauí","pi","agricolândia"
"piauí","pi","alagoinha do piauí"
"piauí","pi","alegrete do piauí"
"piauí","pi","alto longá"
"piauí","pi","altos"
"piauí","pi","alvorada do gurguéia"
"piauí","pi","amarante"
"piauí","pi","angical do piauí"
"piauí","pi","antônio almeida"
"piauí","pi","anísio de abreu"
"piauí","pi","aroazes"
"piauí","pi","aroeiras do itaim"
"piauí","pi","arraial"
"piauí","pi","assunção do piauí"
"piauí","pi","avelino lopes"
"piauí","pi","baixa grande do ribeiro"
"piauí","pi","barra dalcântara"
"piauí","pi","barras"
"piauí","pi","barreiras do piauí"
"piauí","pi","barro duro"
"piauí","pi","batalha"
"piauí","pi","bela vista do piauí"
"piauí","pi","belém do piauí"
"piauí","pi","beneditinos"
"piauí","pi","bertolínia"
"piauí","pi","betânia do piauí"
"piauí","pi","boa hora"
"piauí","pi","bocaina"
"piauí","pi","bom jesus"
"piauí","pi","bom princípio do piauí"
"piauí","pi","bonfim do piauí"
"piauí","pi","boqueirão do piauí"
"piauí","pi","brasileira"
"piauí","pi","brejo do piauí"
"piauí","pi","buriti dos lopes"
"piauí","pi","buriti dos montes"
"piauí","pi","cabeceiras do piauí"
"piauí","pi","cajazeiras do piauí"
"piauí","pi","cajueiro da praia"
"piauí","pi","caldeirão grande do piauí"
"piauí","pi","campinas do piauí"
"piauí","pi","campo alegre do fidalgo"
"piauí","pi","campo grande do piauí"
"piauí","pi","campo largo do piauí"
"piauí","pi","campo maior"
"piauí","pi","canavieira"
"piauí","pi","canto do buriti"
"piauí","pi","capitão gervásio oliveira"
"piauí","pi","capitão de campos"
"piauí","pi","caracol"
"piauí","pi","caraúbas do piauí"
"piauí","pi","caridade do piauí"
"piauí","pi","castelo do piauí"
"piauí","pi","caxingó"
"piauí","pi","cocal"
"piauí","pi","cocal de telha"
"piauí","pi","cocal dos alves"
"piauí","pi","coivaras"
"piauí","pi","colônia do gurguéia"
"piauí","pi","colônia do piauí"
"piauí","pi","conceição do canindé"
"piauí","pi","coronel josé dias"
"piauí","pi","corrente"
"piauí","pi","cristalândia do piauí"
"piauí","pi","cristino castro"
"piauí","pi","curimatá"
"piauí","pi","currais"
"piauí","pi","curral novo do piauí"
"piauí","pi","curralinhos"
"piauí","pi","demerval lobão"
"piauí","pi","dirceu arcoverde"
"piauí","pi","dom expedito lopes"
"piauí","pi","dom inocêncio"
"piauí","pi","domingos mourão"
"piauí","pi","elesbão veloso"
"piauí","pi","eliseu martins"
"piauí","pi","esperantina"
"piauí","pi","fartura do piauí"
"piauí","pi","flores do piauí"
"piauí","pi","floresta do piauí"
"piauí","pi","floriano"
"piauí","pi","francinópolis"
"piauí","pi","francisco ayres"
"piauí","pi","francisco macedo"
"piauí","pi","francisco santos"
